yeast_id,complementing_human_id,noncomplementing_human_id,complement_sim,noncomplement_sim,complement_higher,method,num_paralogs,embedding_filename,model,layer_config,similarity_method,similarity_filename,input_file,layer_config_parsed,model_parsed,embedding_type,similarities_method,similarity_method_parsed
P11353,Q9LR75,Q93Z96,0.9876989722251892,0.9684934616088868,TRUE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P14742,O94808,Q06210,0.9952930212020874,0.9940428733825684,TRUE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P15496,Q13907,Q9BXS1,0.9821805953979492,0.9873822927474976,FALSE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P25342,Q9UH03,Q8IYM1,0.9790126085281372,0.988906741142273,FALSE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P32337,O00410,O60518,0.9872387051582336,0.992595374584198,FALSE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P38221,O95674,Q92903,0.9841645956039428,0.9796459674835204,TRUE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P38523,Q9HAV7,Q8TAA5,0.9848710298538208,0.9782389402389526,TRUE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P40303,O14818,Q8TAA3,0.9978209733963012,0.9970523118972778,TRUE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P40518,Q9BPX5,O15511,0.9885789752006532,0.9911457300186156,FALSE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P40857,Q6Y1H2,B0YJ81,0.98322731256485,0.9737776517868042,TRUE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P53039,Q969M3,Q8N8F6,0.991365611553192,0.9905339479446412,TRUE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P53378,Q9NRH3,P23258,0.9796619415283204,0.9781755208969116,TRUE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P54839,Q01581,P54868,0.9955153465270996,0.9925214052200316,TRUE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
Q07478,Q13838,O00148,0.991724729537964,0.9915549755096436,TRUE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
Q99190,Q9NZ01,Q5HYJ1,0.9730492234230042,0.9825857877731324,FALSE,Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P00817,Q15181,Q9H2U2,0.9982597827911376,0.9926275610923768,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P04801,P26639,A2RTX5,0.9953980445861816,0.9873365759849548,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P05453,Q8IYD1,P15170,0.9796931743621826,0.9610962867736816,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P07263,P12081,P49590,0.989966869354248,0.992094099521637,FALSE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P07283,O15305,Q92871,0.9926363229751588,0.9917449355125428,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P07807,P00374,Q86XF0,0.9896310567855836,0.9932483434677124,FALSE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P09938,Q7LG56,P31350,0.993322730064392,0.9933890104293824,FALSE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P11353,Q9LR75,Q93Z96,0.987246870994568,0.9713863730430604,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P14742,O94808,Q06210,0.9952568411827089,0.9939994215965272,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P15496,Q13907,Q9BXS1,0.9824624061584472,0.9877150654792786,FALSE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P25342,Q9UH03,Q8IYM1,0.9793999195098876,0.9890760183334352,FALSE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P32337,O00410,O60518,0.9870709776878356,0.9924849271774292,FALSE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P38221,O95674,Q92903,0.984939992427826,0.979817509651184,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P38523,Q9HAV7,Q8TAA5,0.983667254447937,0.97881680727005,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P40303,O14818,Q8TAA3,0.9974882006645204,0.9969016313552856,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P40518,Q9BPX5,O15511,0.986627995967865,0.9879218339920044,FALSE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P40857,Q6Y1H2,B0YJ81,0.9829890727996826,0.976266384124756,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P53039,Q969M3,Q8N8F6,0.9913521409034728,0.9910126328468324,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P53378,Q9NRH3,P23258,0.9812170267105104,0.9797886610031128,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P54839,Q01581,P54868,0.995524287223816,0.9926275610923768,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
Q07478,Q13838,O00148,0.992219865322113,0.992012619972229,TRUE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
Q99190,Q9NZ01,Q5HYJ1,0.9744832515716552,0.9814317226409912,FALSE,SWE Embeddings,2,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,prot_t5_xl_uniref50,last_4,cosine,small.fasta.last_4.prot_t5_xl_uniref50.sequence_embeddings_swe.idx.similarities_cosine,small.fasta,last_4,prot_t5_xl_uniref50,sequence_embeddings_swe,similarities_cosine,cosine
P00817,Q15181,Q9H2U2,0.5170068027210885,0.4332344213649852,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P04801,P26639,A2RTX5,0.5369127516778524,0.4733009708737864,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P05453,Q8IYD1,P15170,0.4088952654232424,0.3851744186046512,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07263,P12081,P49590,0.4556962025316455,0.4061930783242258,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07283,O15305,Q92871,0.5686274509803921,0.5381679389312977,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P07807,P00374,Q86XF0,0.2922374429223744,0.2831858407079646,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P09938,Q7LG56,P31350,0.568922305764411,0.5823095823095823,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P11353,Q9LR75,Q93Z96,0.425,0.1875,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P14742,O94808,Q06210,0.5554016620498615,0.5402455661664393,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P15496,Q13907,Q9BXS1,0.4123711340206185,0.3230240549828179,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P25342,Q9UH03,Q8IYM1,0.3950276243093922,0.3928571428571428,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P32337,O00410,O60518,0.2874779541446208,0.2773972602739726,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P38221,O95674,Q92903,0.3376344086021505,0.3484536082474226,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P38523,Q9HAV7,Q8TAA5,0.3361702127659574,0.2622950819672131,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40303,O14818,Q8TAA3,0.5708661417322834,0.5325670498084292,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40518,Q9BPX5,O15511,0.28125,0.2631578947368421,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P40857,Q6Y1H2,B0YJ81,0.2862453531598513,0.2550335570469799,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P53039,Q969M3,Q8N8F6,0.3272727272727272,0.3137931034482759,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P53378,Q9NRH3,P23258,0.3866943866943867,0.3804573804573805,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P54839,Q01581,P54868,0.4035714285714286,0.4091778202676864,FALSE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
Q07478,Q13838,O00148,0.6169265033407573,0.6057906458797327,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
Q99190,Q9NZ01,Q5HYJ1,0.2759643916913946,0.2532637075718015,TRUE,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,prot_t5_xl_uniref50,last_4,cosine,inp9_small_proteome.pairs.align.similarities,inp9_small_proteome.pairs,align,similarities,NA,NA,NA
P00817,Q15181,Q9H2U2,0.9985016584396362,0.9927690029144288,TRUE,Embeddings,2,small.fasta.last_8.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_8,cosine,small.fasta.last_8.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
P04801,P26639,A2RTX5,0.9960104823112488,0.9882994890213012,TRUE,Embeddings,2,small.fasta.last_8.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,prot_t5_xl_uniref50,last_8,cosine,small.fasta.last_8.prot_t5_xl_uniref50.sequence_embeddings.idx.similarities_cosine,small.fasta,last_8,prot_t5_xl_uniref50,sequence_embeddings,similarities_cosine,cosine
